ID_CLIENTE,SAFRA_REF,INADIMPLENTE
4863405965754103821,2021-07,4.94%
4863405965754103821,2021-07,0.64%
4863405965754103821,2021-07,4.94%
4863405965754103821,2021-08,1.87%
4863405965754103821,2021-08,1.87%
4863405965754103821,2021-08,0.26%
4863405965754103821,2021-08,0.26%
4863405965754103821,2021-08,0.26%
4863405965754103821,2021-08,1.82%
4863405965754103821,2021-08,0.32%
4863405965754103821,2021-08,3.66%
4863405965754103821,2021-08,0.53%
2983174282784691273,2021-07,0.44%
2983174282784691273,2021-07,0.23%
2983174282784691273,2021-08,0.08%
2983174282784691273,2021-08,0.06%
6969348581033924947,2021-07,0.40%
6969348581033924947,2021-07,0.26%
6969348581033924947,2021-07,0.30%
6969348581033924947,2021-07,0.29%
6969348581033924947,2021-07,0.16%
6969348581033924947,2021-08,42.18%
6969348581033924947,2021-08,0.63%
6969348581033924947,2021-08,0.65%
6969348581033924947,2021-08,0.47%
8603678028264007695,2021-07,0.25%
8603678028264007695,2021-08,0.27%
8603678028264007695,2021-08,1.03%
1088268935649917461,2021-07,4.38%
1088268935649917461,2021-08,96.75%
1088268935649917461,2021-08,1.10%
1717812527056208209,2021-07,10.79%
1717812527056208209,2021-07,10.79%
682352428813668634,2021-07,0.12%
682352428813668634,2021-07,0.12%
682352428813668634,2021-07,0.05%
682352428813668634,2021-08,0.11%
682352428813668634,2021-08,0.11%
682352428813668634,2021-08,0.11%
6643358471662528195,2021-07,0.10%
6643358471662528195,2021-08,77.96%
6643358471662528195,2021-08,0.19%
1343530446996409207,2021-07,0.50%
1343530446996409207,2021-08,0.10%
1343530446996409207,2021-08,0.06%
3832944730982767714,2021-07,0.82%
3832944730982767714,2021-07,0.44%
7712263029835111826,2021-07,19.80%
8901696535927078963,2021-07,0.68%
8901696535927078963,2021-07,0.63%
8901696535927078963,2021-07,0.60%
8901696535927078963,2021-08,0.59%
8901696535927078963,2021-08,0.52%
8901696535927078963,2021-08,0.81%
8901696535927078963,2021-08,0.59%
8901696535927078963,2021-08,0.81%
3095686599956852697,2021-07,0.10%
3095686599956852697,2021-07,0.17%
3095686599956852697,2021-07,0.10%
3095686599956852697,2021-08,0.04%
3095686599956852697,2021-08,0.03%
3095686599956852697,2021-08,0.03%
5880041582322293710,2021-07,0.54%
5880041582322293710,2021-07,0.50%
5880041582322293710,2021-07,0.66%
5880041582322293710,2021-08,4.59%
5880041582322293710,2021-08,8.22%
5880041582322293710,2021-08,4.94%
5880041582322293710,2021-08,8.82%
5880041582322293710,2021-08,8.82%
8918635099296971351,2021-07,1.67%
8918635099296971351,2021-08,4.71%
7347715771145302549,2021-07,0.06%
7347715771145302549,2021-07,0.01%
7347715771145302549,2021-08,0.02%
7347715771145302549,2021-08,0.03%
8196449005061156808,2021-07,1.89%
8196449005061156808,2021-08,0.06%
4588313530969303734,2021-07,3.71%
4588313530969303734,2021-07,3.04%
4588313530969303734,2021-08,5.12%
4588313530969303734,2021-08,4.16%
8229446069655666941,2021-07,11.97%
8229446069655666941,2021-07,99.63%
8229446069655666941,2021-07,16.21%
8229446069655666941,2021-07,17.16%
1299146298565441811,2021-07,0.27%
1299146298565441811,2021-07,0.23%
1299146298565441811,2021-08,0.25%
2119292203323657032,2021-07,4.08%
2119292203323657032,2021-08,0.59%
4740535838297269949,2021-07,0.27%
4740535838297269949,2021-07,0.58%
4740535838297269949,2021-08,0.79%
8198518259946944874,2021-07,43.69%
4327694790333781288,2021-07,4.65%
4327694790333781288,2021-07,2.46%
4327694790333781288,2021-08,70.26%
4327694790333781288,2021-08,1.13%
4327694790333781288,2021-08,0.88%
324916756972236008,2021-07,0.69%
324916756972236008,2021-08,0.30%
324916756972236008,2021-08,0.40%
324916756972236008,2021-08,0.30%
324916756972236008,2021-08,2.09%
1788369195969129749,2021-07,0.20%
1788369195969129749,2021-08,0.14%
6284433051333854194,2021-07,0.17%
6284433051333854194,2021-08,0.44%
6284433051333854194,2021-08,0.62%
472772897496154354,2021-07,0.49%
472772897496154354,2021-08,1.07%
472772897496154354,2021-08,0.84%
472772897496154354,2021-08,1.06%
5108407319813072955,2021-07,0.07%
5108407319813072955,2021-07,0.07%
1253437108265925705,2021-07,9.21%
1253437108265925705,2021-07,4.41%
1253437108265925705,2021-07,9.21%
1253437108265925705,2021-08,14.25%
2209806355660046187,2021-07,0.65%
2209806355660046187,2021-08,0.44%
8080988579391900405,2021-07,13.04%
8080988579391900405,2021-07,2.92%
8080988579391900405,2021-08,20.09%
8080988579391900405,2021-08,20.09%
8348574220426911086,2021-07,75.49%
8348574220426911086,2021-07,65.31%
8348574220426911086,2021-07,54.90%
8348574220426911086,2021-08,31.20%
8348574220426911086,2021-08,37.96%
8348574220426911086,2021-08,14.54%
8348574220426911086,2021-08,5.69%
6547872039250784411,2021-07,38.53%
6547872039250784411,2021-08,73.52%
8576047157867370630,2021-07,1.34%
8576047157867370630,2021-08,9.86%
903093877129717133,2021-07,0.12%
903093877129717133,2021-07,0.22%
903093877129717133,2021-07,0.09%
903093877129717133,2021-08,5.15%
8536980239903840341,2021-07,3.26%
5875663709136533612,2021-07,0.86%
6238903426443761049,2021-07,0.89%
6238903426443761049,2021-07,0.48%
6238903426443761049,2021-08,0.55%
6238903426443761049,2021-08,0.37%
6238903426443761049,2021-08,0.37%
6238903426443761049,2021-08,0.37%
3660744270380078352,2021-07,14.82%
3660744270380078352,2021-08,2.84%
2377020220794016532,2021-07,8.03%
2377020220794016532,2021-07,8.03%
2377020220794016532,2021-08,2.87%
8287608084245946173,2021-07,0.31%
8287608084245946173,2021-07,1.60%
8287608084245946173,2021-08,0.06%
8287608084245946173,2021-08,0.03%
8287608084245946173,2021-08,0.04%
8287608084245946173,2021-08,0.03%
8287608084245946173,2021-08,0.03%
8287608084245946173,2021-08,0.04%
8287608084245946173,2021-08,0.04%
8287608084245946173,2021-08,0.05%
8287608084245946173,2021-08,0.05%
6950439982480713649,2021-07,11.08%
6950439982480713649,2021-08,67.75%
5067621068959932809,2021-07,1.41%
5067621068959932809,2021-07,0.99%
5067621068959932809,2021-07,0.62%
5067621068959932809,2021-08,0.22%
5067621068959932809,2021-08,0.32%
5067621068959932809,2021-08,0.28%
5067621068959932809,2021-08,0.28%
5067621068959932809,2021-08,0.37%
5067621068959932809,2021-08,0.45%
5067621068959932809,2021-08,0.45%
8195468623809753777,2021-07,0.08%
8195468623809753777,2021-07,0.18%
8195468623809753777,2021-07,0.04%
8195468623809753777,2021-07,0.08%
8195468623809753777,2021-08,0.07%
8195468623809753777,2021-08,0.10%
8195468623809753777,2021-08,0.30%
3632378524835692731,2021-07,0.07%
3632378524835692731,2021-08,0.04%
4980232475645447238,2021-07,0.40%
4980232475645447238,2021-07,1.26%
2371917341091102894,2021-07,0.39%
2371917341091102894,2021-07,0.19%
3571198145319411787,2021-07,3.03%
8503092146854371576,2021-07,0.09%
8503092146854371576,2021-08,0.06%
1036256411320325774,2021-07,0.16%
1036256411320325774,2021-08,0.22%
1036256411320325774,2021-08,0.22%
1036256411320325774,2021-08,0.34%
8123515208041701633,2021-07,11.37%
8123515208041701633,2021-08,86.88%
8123515208041701633,2021-08,1.01%
8123515208041701633,2021-08,0.53%
5958664040344043635,2021-07,0.08%
5958664040344043635,2021-07,0.03%
5958664040344043635,2021-08,0.03%
8785648114090695180,2021-07,0.22%
7595945751692012281,2021-07,1.59%
7595945751692012281,2021-08,35.66%
7595945751692012281,2021-08,0.34%
7787306805605072964,2021-07,0.98%
7787306805605072964,2021-08,2.25%
6885171468891031140,2021-07,6.06%
6885171468891031140,2021-08,1.74%
6885171468891031140,2021-08,1.74%
1357573192598249600,2021-07,0.54%
1357573192598249600,2021-07,0.15%
1357573192598249600,2021-08,0.40%
1357573192598249600,2021-08,0.22%
1357573192598249600,2021-08,0.25%
1357573192598249600,2021-08,0.25%
1357573192598249600,2021-08,0.43%
4210463673385510745,2021-07,0.50%
4210463673385510745,2021-07,0.74%
4210463673385510745,2021-07,0.28%
4210463673385510745,2021-08,0.07%
4210463673385510745,2021-08,0.07%
4210463673385510745,2021-08,0.07%
3204108603682323936,2021-07,0.22%
3204108603682323936,2021-08,0.26%
3204108603682323936,2021-08,0.24%
3204108603682323936,2021-08,0.17%
9127318190908282126,2021-07,14.38%
9127318190908282126,2021-08,1.55%
9127318190908282126,2021-08,0.29%
4817816966382229074,2021-07,0.21%
4817816966382229074,2021-08,1.20%
7451017400765373278,2021-07,2.14%
7451017400765373278,2021-08,0.55%
7451017400765373278,2021-08,1.99%
7451017400765373278,2021-08,14.30%
7451017400765373278,2021-08,1.99%
7451017400765373278,2021-08,0.51%
4524147234488547993,2021-07,1.28%
4524147234488547993,2021-07,0.27%
4524147234488547993,2021-08,0.05%
4524147234488547993,2021-08,0.05%
191536915328669008,2021-07,3.06%
5856610998569876318,2021-07,0.08%
5856610998569876318,2021-07,0.16%
5856610998569876318,2021-08,0.04%
2467590416042313927,2021-07,0.82%
2467590416042313927,2021-08,2.36%
8548612698724688238,2021-07,0.20%
8548612698724688238,2021-08,12.35%
7395696797140470088,2021-07,0.32%
7395696797140470088,2021-08,0.24%
4724876423989598202,2021-07,1.67%
4724876423989598202,2021-07,0.86%
4724876423989598202,2021-08,0.30%
4724876423989598202,2021-08,0.52%
4724876423989598202,2021-08,0.67%
6662531979151878793,2021-07,0.75%
2380458252615213706,2021-07,0.49%
2380458252615213706,2021-08,0.59%
6784879562354696650,2021-07,0.08%
8535586342375301953,2021-07,1.58%
8535586342375301953,2021-07,1.18%
8535586342375301953,2021-08,39.74%
8535586342375301953,2021-08,2.78%
3263212305228307743,2021-07,0.20%
3263212305228307743,2021-07,0.30%
3263212305228307743,2021-07,0.32%
3263212305228307743,2021-08,0.06%
5999145415800242177,2021-07,1.02%
5999145415800242177,2021-08,0.18%
5999145415800242177,2021-08,0.26%
6012031176108922616,2021-07,0.86%
6012031176108922616,2021-08,13.24%
3279078057358159966,2021-07,0.83%
3279078057358159966,2021-08,2.56%
121658372387044248,2021-07,0.66%
121658372387044248,2021-08,0.42%
121658372387044248,2021-08,1.39%
121658372387044248,2021-08,1.39%
4614484019183480654,2021-07,0.50%
4614484019183480654,2021-08,0.07%
4614484019183480654,2021-08,0.04%
4614484019183480654,2021-08,0.13%
5753677550753111444,2021-07,0.07%
5753677550753111444,2021-07,0.03%
5753677550753111444,2021-08,0.03%
5753677550753111444,2021-08,0.02%
1683619849073499603,2021-07,0.09%
1683619849073499603,2021-08,0.11%
2530707686830644666,2021-07,0.15%
2530707686830644666,2021-07,0.10%
2530707686830644666,2021-07,0.35%
2530707686830644666,2021-08,0.41%
7085295800541340563,2021-07,0.52%
7085295800541340563,2021-07,0.05%
7085295800541340563,2021-08,1.73%
7085295800541340563,2021-08,0.02%
7085295800541340563,2021-08,0.07%
7367321179169390502,2021-07,1.61%
5635781225931111684,2021-07,17.74%
5635781225931111684,2021-07,2.05%
5635781225931111684,2021-08,5.11%
4537268360654655629,2021-07,1.43%
4537268360654655629,2021-08,5.83%
4993499380140734678,2021-07,2.24%
6394935036014530592,2021-07,5.54%
6394935036014530592,2021-07,2.19%
6394935036014530592,2021-07,2.58%
6394935036014530592,2021-08,0.42%
717981637594591016,2021-07,1.41%
717981637594591016,2021-08,1.08%
717981637594591016,2021-08,0.39%
5048392903148444335,2021-07,1.85%
5048392903148444335,2021-07,0.50%
5048392903148444335,2021-08,0.12%
6521201759558790083,2021-07,0.45%
5162636608292907782,2021-07,57.18%
5162636608292907782,2021-08,0.55%
5162636608292907782,2021-08,0.55%
5162636608292907782,2021-08,86.59%
5162636608292907782,2021-08,40.75%
8909740532547211288,2021-07,0.26%
8909740532547211288,2021-07,0.11%
8909740532547211288,2021-08,0.04%
8909740532547211288,2021-08,0.04%
8909740532547211288,2021-08,0.03%
8909740532547211288,2021-08,0.03%
411246418132008456,2021-07,2.02%
86110062990790869,2021-07,0.28%
86110062990790869,2021-08,0.15%
86110062990790869,2021-08,0.15%
314309872114206760,2021-07,1.76%
314309872114206760,2021-07,2.11%
314309872114206760,2021-08,1.17%
314309872114206760,2021-08,1.17%
314309872114206760,2021-08,1.17%
314309872114206760,2021-08,1.17%
93982185886107798,2021-07,0.12%
93982185886107798,2021-08,0.03%
93982185886107798,2021-08,0.03%
8487807876567995441,2021-07,0.14%
8487807876567995441,2021-07,0.06%
8487807876567995441,2021-08,0.03%
3355881107559250653,2021-07,0.83%
3355881107559250653,2021-07,0.95%
3355881107559250653,2021-07,10.51%
3355881107559250653,2021-07,1.25%
3355881107559250653,2021-07,0.83%
3355881107559250653,2021-07,0.51%
3355881107559250653,2021-07,0.52%
3355881107559250653,2021-07,0.34%
3355881107559250653,2021-08,0.33%
3355881107559250653,2021-08,0.33%
3355881107559250653,2021-08,0.33%
3355881107559250653,2021-08,0.33%
3355881107559250653,2021-08,0.33%
3355881107559250653,2021-08,0.33%
7492389223353246125,2021-07,2.88%
1078687383992817574,2021-07,2.84%
1078687383992817574,2021-08,3.13%
1078687383992817574,2021-08,2.40%
1078687383992817574,2021-08,3.13%
1078687383992817574,2021-08,3.13%
1078687383992817574,2021-08,3.13%
1078687383992817574,2021-08,3.42%
5383359512938607117,2021-07,0.26%
8724731934863284019,2021-07,0.82%
8724731934863284019,2021-07,0.43%
8724731934863284019,2021-08,0.30%
7269781193318890653,2021-07,0.21%
7269781193318890653,2021-07,0.10%
7269781193318890653,2021-08,0.03%
4769364850030443969,2021-07,0.12%
4769364850030443969,2021-08,1.72%
4769364850030443969,2021-08,0.05%
7686361238195690925,2021-07,1.30%
7686361238195690925,2021-07,0.34%
7686361238195690925,2021-07,0.97%
7686361238195690925,2021-08,0.51%
7686361238195690925,2021-08,0.86%
7686361238195690925,2021-08,0.41%
2092588065958607289,2021-07,0.34%
2092588065958607289,2021-07,0.58%
2092588065958607289,2021-07,0.67%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,75.97%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,0.23%
2092588065958607289,2021-08,0.31%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,0.31%
2092588065958607289,2021-08,0.15%
2092588065958607289,2021-08,0.18%
2092588065958607289,2021-08,0.29%
7398738404146260251,2021-07,0.14%
7182085930008391174,2021-07,0.74%
7182085930008391174,2021-08,3.34%
7182085930008391174,2021-08,2.26%
1611146298923153842,2021-07,0.22%
1611146298923153842,2021-07,0.22%
1611146298923153842,2021-07,0.10%
1611146298923153842,2021-08,0.27%
1611146298923153842,2021-08,0.32%
8385636129786687263,2021-07,0.18%
8385636129786687263,2021-08,0.18%
1874387298050692165,2021-07,0.12%
4850722092974676955,2021-07,0.24%
4850722092974676955,2021-08,0.93%
4334472256949955221,2021-07,0.20%
4334472256949955221,2021-08,0.01%
4334472256949955221,2021-08,0.02%
5306165689101138983,2021-07,1.05%
3140918607946425426,2021-07,0.07%
3140918607946425426,2021-07,0.09%
3140918607946425426,2021-08,0.11%
3140918607946425426,2021-08,0.60%
3140918607946425426,2021-08,0.67%
3140918607946425426,2021-08,0.33%
3382609338395832683,2021-07,0.23%
3382609338395832683,2021-07,0.12%
3382609338395832683,2021-08,0.09%
3382609338395832683,2021-08,0.09%
9108733472015251498,2021-07,0.12%
7963861799566207637,2021-07,0.59%
7963861799566207637,2021-07,0.40%
7963861799566207637,2021-08,0.62%
963687627963462983,2021-07,0.06%
963687627963462983,2021-08,0.02%
963687627963462983,2021-08,0.02%
4530631557358349711,2021-07,2.60%
4530631557358349711,2021-07,2.45%
4530631557358349711,2021-08,2.04%
4530631557358349711,2021-08,2.04%
4489904752023469353,2021-07,0.37%
4489904752023469353,2021-08,0.04%
4489904752023469353,2021-08,0.04%
8248484932270772248,2021-07,1.55%
8248484932270772248,2021-08,1.83%
2333404192508932057,2021-07,2.49%
2333404192508932057,2021-07,1.96%
2333404192508932057,2021-08,1.64%
8784237149961904,2021-07,2.67%
8784237149961904,2021-08,3.17%
8784237149961904,2021-08,3.17%
8784237149961904,2021-08,3.96%
6204723742351094322,2021-07,0.01%
6204723742351094322,2021-08,0.01%
705648002974742140,2021-07,1.42%
705648002974742140,2021-08,0.31%
798425422240919854,2021-07,0.13%
798425422240919854,2021-07,0.16%
798425422240919854,2021-08,0.07%
798425422240919854,2021-08,0.09%
798425422240919854,2021-08,0.10%
5432443358006556295,2021-07,0.29%
5432443358006556295,2021-08,0.34%
5432443358006556295,2021-08,0.26%
4395946187332973749,2021-07,0.48%
4395946187332973749,2021-08,0.55%
5752688018135006198,2021-07,0.28%
5752688018135006198,2021-08,0.24%
5752688018135006198,2021-08,0.16%
2598475569074240783,2021-07,0.30%
7750874287225529604,2021-07,1.84%
7750874287225529604,2021-08,4.40%
7750874287225529604,2021-08,1.71%
7750874287225529604,2021-08,1.70%
4635578010631860111,2021-07,1.42%
4820852183212661131,2021-07,0.60%
4820852183212661131,2021-08,0.47%
8559143756893267192,2021-07,17.26%
3511416927745338332,2021-07,0.12%
3511416927745338332,2021-08,0.15%
7664272163315705419,2021-07,1.82%
7664272163315705419,2021-08,1.24%
2088532321693492263,2021-07,0.84%
2088532321693492263,2021-08,39.15%
2088532321693492263,2021-08,0.30%
6858769421191999702,2021-07,0.33%
6858769421191999702,2021-08,25.81%
6858769421191999702,2021-08,1.50%
1692423451726508456,2021-07,0.60%
8255085612985072878,2021-07,9.27%
8255085612985072878,2021-07,0.08%
8255085612985072878,2021-08,0.02%
7176848230239877915,2021-07,0.08%
7176848230239877915,2021-08,0.17%
7176848230239877915,2021-08,0.17%
5855956854975734380,2021-07,0.33%
5855956854975734380,2021-08,0.21%
1998941557906036376,2021-07,55.75%
1998941557906036376,2021-08,10.61%
7816319470107777265,2021-07,0.28%
295375823203017296,2021-07,0.27%
6828316696355015040,2021-07,13.58%
6828316696355015040,2021-08,3.93%
8252215766413781202,2021-07,0.30%
8252215766413781202,2021-08,0.50%
3970610368027129821,2021-07,0.16%
3970610368027129821,2021-08,0.10%
2003221759676247813,2021-07,2.03%
2003221759676247813,2021-08,2.05%
2735662700719640627,2021-07,0.39%
4052557282157719526,2021-07,7.22%
4052557282157719526,2021-08,3.29%
4052557282157719526,2021-08,3.43%
3258345688897172820,2021-07,14.84%
7462607259426026440,2021-07,2.04%
7462607259426026440,2021-08,0.26%
4556737702757145073,2021-07,6.32%
4556737702757145073,2021-08,3.57%
4556737702757145073,2021-08,2.58%
6926309382371178621,2021-07,0.29%
8961924617442201922,2021-07,0.30%
8961924617442201922,2021-08,0.47%
8961924617442201922,2021-08,0.34%
8961924617442201922,2021-08,12.70%
8961924617442201922,2021-08,1.66%
1613152204777372951,2021-07,0.80%
6164364689409425900,2021-07,3.12%
6091519986999196884,2021-07,0.12%
6091519986999196884,2021-08,0.17%
6091519986999196884,2021-08,0.13%
8374461419511631785,2021-07,0.27%
8374461419511631785,2021-08,2.40%
3713742318997880410,2021-07,0.61%
3713742318997880410,2021-07,0.08%
3713742318997880410,2021-08,0.10%
3713742318997880410,2021-08,1.04%
1368430815953333691,2021-07,0.08%
2900002014851776114,2021-07,0.22%
1778014915038250584,2021-07,1.59%
1778014915038250584,2021-07,1.05%
1778014915038250584,2021-08,1.52%
7818340804682162328,2021-07,2.29%
4661684997487171886,2021-07,0.11%
4661684997487171886,2021-07,0.10%
4661684997487171886,2021-08,0.07%
4661684997487171886,2021-08,0.09%
4661684997487171886,2021-08,0.09%
